"cidade_id","mes_ano","indice_vendas","indice_confianca_consumidor","cidade_nome","polo","coord_x_km","coord_y_km","populacao_mil","indice_renda_media","ticket_medio_regional","var_placebo_espacial"
"CID27",2019-06-01,108.2,94.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2019-07-01,94.5,91.9,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2019-08-01,88,94.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2019-09-01,87.8,95.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2019-10-01,76.3,95.9,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2019-11-01,80.3,98.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2019-12-01,78.8,103.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-01-01,87.2,105.5,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-02-01,97.1,112.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-03-01,105.4,105.9,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-04-01,105.2,109.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-05-01,105,106.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-06-01,106.2,100.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-07-01,92.1,101.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-08-01,94.5,95.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-09-01,80.9,99.5,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-10-01,76.9,98.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-11-01,76.7,104.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2020-12-01,83.9,112.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-01-01,80.4,109.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-02-01,93.6,106.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-03-01,104.3,104.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-04-01,110.6,110.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-05-01,115,102.9,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-06-01,106.8,106.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-07-01,94.5,94.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-08-01,89.1,99.5,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-09-01,84.5,98.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-10-01,73.9,100.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-11-01,76.1,94.1,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2021-12-01,82.6,101.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-01-01,85.7,103.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-02-01,101.6,108.1,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-03-01,104.7,108.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-04-01,115.8,105.5,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-05-01,117.7,100.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-06-01,108.8,97.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-07-01,103,94.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-08-01,89.9,96.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-09-01,84.8,99.1,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-10-01,77.7,97.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-11-01,82.1,107.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2022-12-01,86.4,101.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-01-01,87.5,108.9,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-02-01,97.4,108.5,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-03-01,105.2,110.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-04-01,114.4,109.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-05-01,111.9,105.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-06-01,107.5,104,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-07-01,103.3,99.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-08-01,92,99.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-09-01,85.5,99.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-10-01,89.9,110.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-11-01,77.4,99,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2023-12-01,88.1,109.1,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-01-01,82,114.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-02-01,98.5,109.1,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-03-01,105.8,114.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-04-01,117.1,105.2,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-05-01,111.2,105.3,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-06-01,113.6,103.9,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-07-01,102.7,99.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-08-01,92.8,101.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-09-01,87,102.5,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-10-01,78.3,100.9,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-11-01,82.2,103.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2024-12-01,93,106.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-01-01,93.2,109,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-02-01,103.1,113.8,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-03-01,110.3,108.4,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-04-01,118.6,109,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-05-01,110.6,105.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-06-01,119.2,107.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-07-01,110.1,103.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-08-01,94.7,97.1,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-09-01,86.8,102.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-10-01,78.4,103,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-11-01,77.4,106.7,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID27",2025-12-01,89.3,109.6,"Boa Vista Fic","Polo_5",16.5,44.03,19,3.663,58.05,119.51
"CID28",2019-01-01,115.7,105.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-02-01,130.1,108.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-03-01,149.6,103.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-04-01,155.9,103.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-05-01,171.1,101.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-06-01,157.2,93.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-07-01,166.9,93.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-08-01,148.2,97.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-09-01,131.4,98.9,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-10-01,134.2,96.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-11-01,119,98.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2019-12-01,113.2,98.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-01-01,123.4,105.8,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-02-01,131.4,112.8,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-03-01,147.6,106.6,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-04-01,157.1,109.6,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-05-01,171.8,101.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-06-01,170.8,97.9,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-07-01,162.3,100.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-08-01,163.4,97.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-09-01,131.6,96.6,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-10-01,135.5,101.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-11-01,121,101.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2020-12-01,113.6,110.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-01-01,126.6,109.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-02-01,132.8,105.8,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-03-01,148.4,106,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-04-01,156.1,112,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-05-01,155.7,102.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-06-01,168.2,104.6,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-07-01,165.8,92.3,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-08-01,158.4,99.3,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-09-01,143.7,100.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-10-01,139.7,102.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-11-01,117.5,96.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2021-12-01,112.9,103,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-01-01,115.8,106,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-02-01,135.2,109.8,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-03-01,140.2,108.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-04-01,158.2,105.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-05-01,178.2,103.6,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-06-01,178.7,96.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-07-01,164.5,95.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-08-01,144.8,97.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-09-01,152.3,97.9,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-10-01,130.7,97.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-11-01,119.7,109.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2022-12-01,121.3,99.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-01-01,134.2,109,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-02-01,135.8,112.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-03-01,159.2,112.3,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-04-01,164,109.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-05-01,171.4,105.6,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-06-01,179.6,103.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-07-01,160.8,101.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-08-01,156,103.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-09-01,149.5,99.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-10-01,133.9,109.8,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-11-01,128.3,100.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2023-12-01,113.2,112.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-01-01,130.8,112,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-02-01,134,110.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-03-01,151.6,109.3,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-04-01,171.7,101.6,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-05-01,176,105,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-06-01,165.8,102.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-07-01,172.2,99.3,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-08-01,158.7,98,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-09-01,148.8,101.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-10-01,126.5,102.9,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-11-01,123.9,103.4,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2024-12-01,120.7,104.1,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-01-01,126.6,109.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-02-01,138.1,112.5,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-03-01,140.3,108.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-04-01,158.3,111,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-05-01,169,107.8,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-06-01,185.5,107.8,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-07-01,165.7,105.3,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-08-01,164.8,92,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-09-01,159.3,102.2,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-10-01,121.8,104.7,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-11-01,126.7,102,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID28",2025-12-01,124.7,105.9,"Sao Martinho","Polo_1",18.73,18.24,35,4.247,59.23,132.28
"CID29",2019-01-01,121.3,106.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-02-01,132.2,107,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-03-01,148.7,106.3,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-04-01,151.3,104.3,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-05-01,148.7,100.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-06-01,141,96.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-07-01,137.4,93.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-08-01,115.6,95,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-09-01,102.7,92.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-10-01,98,97.1,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-11-01,100.9,98.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2019-12-01,106.1,103.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-01-01,120.7,104,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-02-01,141.7,112.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-03-01,151.9,104.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-04-01,146.7,109.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-05-01,150,104.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-06-01,144.9,100.1,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-07-01,130.5,101.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-08-01,122.6,97.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-09-01,116.9,98.6,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-10-01,104,99.9,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-11-01,113.4,101.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2020-12-01,109.9,106.1,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-01-01,132,106.1,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-02-01,131.8,107.3,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-03-01,146.1,108.6,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-04-01,152,110.1,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-05-01,156.2,102.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-06-01,150.3,100.9,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-07-01,140.7,92,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-08-01,117.4,98.9,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-09-01,110.3,96.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-10-01,108.4,102.1,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-11-01,110.2,96.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2021-12-01,116.9,101.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-01-01,133.4,104.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-02-01,137.3,113.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-03-01,147,109.1,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-04-01,162,107.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-05-01,158.5,102.4,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-06-01,151,96.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-07-01,146.8,94.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-08-01,122.5,97.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-09-01,120.7,97.3,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-10-01,112.1,94.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-11-01,108.8,107.9,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2022-12-01,121.3,100.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-01-01,138.5,107.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-02-01,153.9,111,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-03-01,148.9,109.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-04-01,161.3,107.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-05-01,157.7,105.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-06-01,146.8,104.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-07-01,146.8,98.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-08-01,122.2,101.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-09-01,120.8,100,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-10-01,104.1,110.6,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-11-01,118,99.3,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2023-12-01,110.2,109,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-01-01,132.7,112.3,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-02-01,142.7,115.7,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-03-01,155.7,108.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-04-01,163.3,102.9,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-05-01,170.5,105.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-06-01,157.2,105.3,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-07-01,144.9,97.6,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-08-01,124.5,100.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-09-01,116.6,98.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-10-01,122.5,101.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-11-01,115.4,102.6,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2024-12-01,133.2,104.8,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2025-01-01,131.1,110.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2025-02-01,156.3,114,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2025-03-01,159.4,107.5,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2025-04-01,164.2,111,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
"CID29",2025-05-01,164.8,106.2,"Terra Nova Fic","Polo_4",87.3,82.22,30,3.77,59.88,118.56
